customer_id,age,location,account_type,account_type_business,plan_name,plan_price,plan_speed_mbps,billing_cycle,billing_cycle_monthly,contract_age_months,avg_monthly_usage_gb,avg_speed_mbps,session_count_30d,usage_change_30d,usage_change_60d,usage_change_90d,payment_failures_90d,late_payments_count,total_revenue,days_since_login,support_tickets,complaints_count,app_usage_hours,nps_score,last_feedback_rating,customer_since,last_activity_date,churn_date,churn_probability_true,churned
CUST_005781,20,Kolkata,residential,0,Standard,799,100,monthly,1,1,235.48,93.8,41,-10.1,26.53,35.77,0,1,8831.19,1,2,2,9.0,5,3,2023-02-12,2024-12-02,2024-02-11,0.5049,1
CUST_005782,26,Jaipur,residential,0,Ultra,1999,500,monthly,1,18,1482.79,398.4,38,-2.94,15.73,26.28,0,2,17040.18,2,1,0,0.3,8,2,2023-05-21,2024-12-02,2023-08-25,0.3778,1
CUST_005783,40,Lucknow,business,1,Premium,1299,200,yearly,0,15,627.04,188.0,47,14.95,6.13,-9.04,0,0,15218.51,5,0,0,11.4,6,4,2023-12-22,2024-12-13,,0.2286,0
CUST_005784,60,Jaipur,residential,0,Standard,799,100,monthly,1,34,347.49,88.0,48,-26.36,3.8,-1.42,0,0,37470.42,6,1,0,12.9,4,2,2023-08-24,2024-12-28,,0.3379,0
CUST_005785,33,Jaipur,residential,0,Premium,1299,200,monthly,1,1,655.78,151.1,42,-3.61,-23.39,19.45,0,0,48219.37,10,0,0,0.9,5,3,2023-10-29,2024-12-03,,0.3671,0
CUST_005786,42,Pune,residential,0,Standard,799,100,monthly,1,36,270.54,85.2,52,7.51,7.57,-15.23,0,0,2921.96,1,0,0,0.1,6,2,2023-07-06,2024-12-08,,0.1419,0
CUST_005787,33,Ahmedabad,business,1,Premium,1299,200,yearly,0,39,466.26,144.5,47,-11.15,8.19,-22.57,0,2,17212.02,14,3,0,1.8,3,4,2023-09-23,2024-12-15,2024-01-21,0.4228,1
CUST_005788,58,Jaipur,residential,0,Business,2999,1000,yearly,0,10,2000.0,748.9,47,-22.59,-2.84,-17.37,0,0,23949.01,2,3,0,2.7,8,2,2023-04-12,2024-12-15,2024-01-20,0.4063,1
CUST_005789,18,Kolkata,residential,0,Standard,799,100,monthly,1,1,289.12,72.7,43,-18.03,-28.49,-0.12,2,2,25191.31,3,1,0,5.1,2,3,2023-02-04,2024-12-27,2023-11-03,0.548,1
CUST_005790,36,Chennai,business,1,Business,2999,1000,monthly,1,52,2000.0,716.2,46,3.29,25.76,23.28,0,0,40604.85,14,2,0,0.7,8,2,2023-12-08,2024-12-08,,0.2299,0
CUST_005791,18,Chennai,residential,0,Standard,799,100,monthly,1,1,362.0,85.5,59,-3.25,-5.86,-33.06,0,0,24014.37,6,1,1,3.9,6,3,2023-08-25,2024-12-15,2023-12-27,0.399,1
CUST_005792,18,Pune,residential,0,Premium,1299,200,monthly,1,16,584.4,153.5,49,-30.37,5.28,-14.87,0,2,44901.79,0,2,1,11.4,0,4,2023-12-20,2024-12-19,2024-08-23,0.5406,1
CUST_005793,38,Chennai,residential,0,Standard,799,100,monthly,1,12,324.54,88.9,51,-9.38,13.24,-63.66,1,0,29353.69,25,0,0,5.7,4,3,2023-03-16,2024-12-11,2023-09-05,0.5631,1
CUST_005794,36,Kolkata,residential,0,Ultra,1999,500,monthly,1,32,1512.3,392.0,36,17.16,-32.97,48.4,1,0,19457.91,3,2,1,2.0,5,3,2023-08-22,2024-12-07,,0.2833,0
CUST_005795,31,Ahmedabad,residential,0,Basic,499,50,yearly,0,12,88.14,45.9,52,-2.89,27.45,-7.46,0,0,5089.05,7,2,1,3.0,6,5,2023-10-24,2024-12-16,,0.2837,0
CUST_005796,33,Ahmedabad,business,1,Premium,1299,200,monthly,1,11,545.64,162.1,29,6.67,-28.53,30.16,0,0,28923.8,16,0,0,6.3,9,3,2023-06-27,2024-12-09,,0.2154,0
CUST_005797,72,Ahmedabad,residential,0,Ultra,1999,500,yearly,0,38,1488.9,393.9,45,-3.39,-5.93,-35.13,0,2,23307.11,2,2,0,3.2,7,3,2023-12-17,2024-12-09,,0.186,0
CUST_005798,31,Delhi,residential,0,Standard,799,100,monthly,1,59,299.17,71.0,56,10.22,26.18,28.87,2,0,32929.54,16,0,0,3.8,7,3,2023-02-04,2024-12-26,,0.2385,0
CUST_005799,41,Lucknow,residential,0,Basic,499,50,monthly,1,14,118.92,44.1,47,6.84,-27.42,23.82,1,2,20810.72,5,2,0,5.9,5,4,2023-03-14,2024-12-31,,0.3175,0
CUST_005800,27,Delhi,residential,0,Standard,799,100,monthly,1,10,268.47,94.4,51,-1.69,-9.59,-35.67,0,0,23860.83,0,2,0,5.6,5,5,2023-09-19,2024-12-05,,0.3124,0
CUST_005801,38,Delhi,residential,0,Premium,1299,200,yearly,0,32,596.4,153.0,40,-15.25,13.32,-8.19,0,2,34556.75,0,1,0,3.4,3,3,2023-08-09,2024-12-11,,0.2968,0
CUST_005802,32,Delhi,residential,0,Ultra,1999,500,yearly,0,32,1464.81,431.8,53,4.61,22.14,-34.62,1,2,47712.97,5,2,0,5.9,7,3,2023-09-23,2024-12-31,,0.3056,0
CUST_005803,30,Chennai,residential,0,Standard,799,100,monthly,1,6,344.62,86.9,37,-22.72,-29.44,3.66,0,0,34425.68,13,3,0,6.2,5,5,2023-09-07,2024-12-24,2024-06-26,0.5803,1
CUST_005804,56,Hyderabad,business,1,Premium,1299,200,monthly,1,15,615.11,162.0,51,5.43,-24.77,35.49,0,1,24955.06,2,1,2,6.1,5,2,2023-10-12,2024-12-31,,0.1784,0
CUST_005805,49,Chennai,residential,0,Standard,799,100,yearly,0,3,273.63,78.6,42,11.16,-7.35,9.19,0,0,41181.67,5,0,0,8.2,7,3,2023-05-18,2024-12-09,,0.1844,0
CUST_005806,36,Hyderabad,residential,0,Standard,799,100,yearly,0,18,329.43,71.3,50,-9.41,9.27,-1.56,0,0,15936.06,3,1,0,2.7,6,4,2023-02-21,2024-12-06,,0.278,0
CUST_005807,18,Chennai,residential,0,Standard,799,100,yearly,0,32,366.5,93.7,43,-19.35,-5.98,28.45,0,1,32774.73,1,0,0,1.3,5,4,2023-06-02,2024-12-28,,0.2651,0
CUST_005808,30,Kolkata,residential,0,Premium,1299,200,monthly,1,3,608.88,165.5,33,12.83,-2.84,-9.55,0,0,14432.73,5,0,0,3.7,7,3,2023-08-30,2024-12-22,,0.2502,0
CUST_005809,67,Lucknow,business,1,Business,2999,1000,yearly,0,7,2000.0,776.5,32,-1.84,-6.45,24.45,0,0,25596.6,7,1,0,16.7,3,5,2023-06-01,2024-12-22,,0.2702,0
CUST_005810,32,Mumbai,residential,0,Ultra,1999,500,monthly,1,10,1578.63,460.2,51,-4.58,-0.24,-43.2,0,1,12023.15,15,2,0,16.2,6,5,2023-09-01,2024-12-14,2023-12-05,0.3867,1
CUST_005811,48,Mumbai,residential,0,Basic,499,50,monthly,1,33,233.47,36.7,54,0.76,3.88,10.8,0,0,8943.53,7,1,1,20.4,3,4,2023-09-18,2024-12-30,,0.3344,0
CUST_005812,52,Delhi,residential,0,Premium,1299,200,monthly,1,23,661.99,175.0,53,-8.96,8.19,7.96,0,0,28609.63,19,1,1,0.2,5,4,2023-12-30,2024-12-28,2024-02-18,0.4005,1
CUST_005813,37,Mumbai,residential,0,Basic,499,50,monthly,1,6,181.51,36.5,31,-25.32,28.98,-23.1,0,1,5305.2,17,0,1,1.8,7,5,2023-06-17,2024-12-06,2023-10-16,0.4371,1
CUST_005814,24,Lucknow,residential,0,Standard,799,100,monthly,1,5,325.37,88.3,50,-10.42,4.24,-25.53,0,1,20384.25,18,0,0,12.2,7,5,2023-04-26,2024-12-13,,0.3305,0
CUST_005815,18,Lucknow,residential,0,Basic,499,50,monthly,1,21,157.13,42.5,55,-1.67,10.25,-39.32,0,0,45532.13,3,0,1,15.0,10,4,2023-04-24,2024-12-28,,0.1827,0
CUST_005816,43,Bangalore,residential,0,Standard,799,100,monthly,1,11,304.83,84.3,36,-1.61,12.41,-21.9,0,2,36295.54,0,2,0,10.5,9,5,2023-01-23,2024-12-23,,0.221,0
CUST_005817,25,Pune,residential,0,Premium,1299,200,yearly,0,16,541.9,168.1,42,-28.37,13.08,29.32,0,1,7786.87,20,1,0,0.4,7,2,2023-03-18,2024-12-11,2023-05-21,0.4421,1
CUST_005818,37,Lucknow,residential,0,Standard,799,100,yearly,0,18,242.93,80.9,41,-5.97,3.8,-0.53,0,1,35379.97,6,0,0,1.1,4,4,2023-04-01,2024-12-26,,0.2323,0
CUST_005819,20,Pune,residential,0,Business,2999,1000,monthly,1,14,2000.0,923.9,45,22.75,29.92,-12.44,0,0,11125.41,1,0,0,3.0,6,3,2023-10-01,2024-12-04,,0.0779,0
CUST_005820,31,Mumbai,residential,0,Standard,799,100,monthly,1,17,199.57,70.9,40,-1.3,-41.3,-32.84,1,1,39305.29,1,3,0,11.9,8,3,2023-09-05,2024-12-08,,0.2844,0
CUST_005821,35,Pune,residential,0,Standard,799,100,monthly,1,39,237.63,91.9,44,11.09,-4.74,18.51,0,0,32004.26,5,2,1,8.7,8,4,2023-12-23,2024-12-21,,0.165,0
CUST_005822,38,Hyderabad,residential,0,Standard,799,100,monthly,1,36,299.71,80.6,44,6.68,3.4,21.18,1,0,24350.44,11,1,0,0.4,8,3,2023-09-20,2024-12-18,,0.2674,0
CUST_005823,21,Kolkata,residential,0,Standard,799,100,monthly,1,2,188.28,78.2,45,-11.65,-15.31,13.3,0,1,12870.43,1,3,0,9.2,8,4,2023-01-16,2024-12-04,,0.3441,0
CUST_005824,49,Pune,residential,0,Business,2999,1000,monthly,1,15,2000.0,849.0,56,-11.22,25.55,-34.8,0,0,23616.37,0,0,0,1.5,8,4,2023-11-13,2024-12-03,,0.2295,0
CUST_005825,27,Kolkata,residential,0,Standard,799,100,monthly,1,10,288.42,75.4,40,4.02,-44.21,-2.6,0,0,24795.14,7,1,0,0.4,3,5,2023-01-18,2024-12-28,,0.2831,0
CUST_005826,18,Delhi,residential,0,Business,2999,1000,yearly,0,6,2000.0,811.4,51,-10.16,-10.48,3.86,0,0,38039.44,5,1,0,6.1,0,5,2023-07-10,2024-12-22,,0.3222,0
CUST_005827,33,Mumbai,business,1,Standard,799,100,yearly,0,17,283.25,85.7,52,15.24,-37.59,-0.56,0,1,23054.53,8,1,0,1.4,8,4,2023-09-13,2024-12-05,,0.1354,0
CUST_005828,35,Kolkata,business,1,Standard,799,100,yearly,0,12,314.28,79.3,36,-6.58,-11.26,-56.24,0,0,24128.81,6,0,0,1.4,9,2,2023-12-02,2024-12-29,,0.1879,0
CUST_005829,36,Jaipur,residential,0,Basic,499,50,monthly,1,26,198.05,39.0,56,10.44,-19.09,5.13,4,1,43235.82,10,0,0,9.0,7,4,2023-10-26,2024-12-15,,0.362,0
CUST_005830,51,Delhi,residential,0,Ultra,1999,500,yearly,0,1,1463.14,423.7,50,3.74,3.05,-56.64,0,1,46015.14,13,2,0,6.8,5,4,2023-08-31,2024-12-27,2024-03-20,0.3903,1
CUST_005831,32,Kolkata,residential,0,Basic,499,50,monthly,1,6,134.75,42.8,50,5.17,40.0,39.78,0,0,33284.31,4,0,0,4.8,5,4,2023-03-19,2024-12-11,,0.2201,0
CUST_005832,33,Bangalore,residential,0,Business,2999,1000,monthly,1,1,2000.0,778.2,41,-11.17,23.83,-34.1,0,0,9246.99,7,0,1,12.5,9,5,2023-09-27,2024-12-08,,0.3186,0
CUST_005833,21,Pune,residential,0,Standard,799,100,yearly,0,24,329.64,86.2,46,14.23,-30.67,32.35,1,0,10998.25,8,1,1,4.7,1,5,2023-08-17,2024-12-28,,0.3217,0
CUST_005834,44,Bangalore,residential,0,Standard,799,100,yearly,0,43,256.9,91.1,42,30.0,6.44,-9.63,1,0,33095.39,2,0,1,12.0,0,4,2023-07-02,2024-12-30,,0.2,0
CUST_005835,37,Lucknow,residential,0,Premium,1299,200,monthly,1,15,617.15,145.7,53,-16.0,-13.23,-5.8,1,1,27539.76,13,0,0,1.5,7,5,2023-07-04,2024-12-19,2023-10-17,0.402,1
CUST_005836,29,Hyderabad,business,1,Basic,499,50,monthly,1,17,134.24,46.7,44,12.12,14.68,-2.26,0,0,42675.55,1,3,0,0.7,7,3,2023-01-08,2024-12-07,,0.2036,0
CUST_005837,18,Delhi,business,1,Basic,499,50,yearly,0,1,261.59,35.8,32,-1.94,12.62,-7.88,0,0,40435.19,11,4,1,3.2,7,2,2023-10-23,2024-12-05,2024-09-20,0.5048,1
CUST_005838,52,Ahmedabad,residential,0,Ultra,1999,500,yearly,0,12,1591.53,415.5,55,-14.06,24.97,-59.89,0,0,46275.93,0,0,0,5.4,2,4,2023-04-04,2024-12-13,,0.2628,0
CUST_005839,20,Ahmedabad,residential,0,Standard,799,100,monthly,1,13,331.43,92.6,38,-17.89,29.29,-13.58,0,1,7130.35,0,0,1,1.5,2,5,2023-11-21,2024-12-06,,0.3542,0
CUST_005840,27,Kolkata,residential,0,Premium,1299,200,monthly,1,1,621.34,152.8,46,-14.91,17.63,-17.25,0,0,19019.65,9,0,0,6.3,7,4,2023-07-24,2024-12-27,,0.301,0
CUST_005841,39,Pune,residential,0,Basic,499,50,monthly,1,27,162.74,43.7,39,-12.95,-6.11,-49.13,1,0,8965.41,7,3,0,7.7,9,4,2023-09-17,2024-12-23,2024-04-18,0.4242,1
CUST_005842,20,Mumbai,residential,0,Basic,499,50,monthly,1,5,127.0,35.5,35,-19.43,-6.51,-24.4,0,0,27739.82,0,1,1,6.4,5,4,2023-08-19,2024-12-10,,0.296,0
CUST_005843,18,Ahmedabad,residential,0,Standard,799,100,monthly,1,23,261.38,82.0,47,14.53,-29.35,-6.23,0,1,3893.77,12,1,1,5.9,2,3,2023-11-22,2024-12-30,,0.2847,0
CUST_005844,18,Mumbai,residential,0,Premium,1299,200,monthly,1,9,552.96,171.3,41,-2.13,4.75,-34.04,0,0,32956.04,1,0,0,0.2,9,4,2023-05-02,2024-12-19,,0.241,0
CUST_005845,43,Ahmedabad,residential,0,Ultra,1999,500,yearly,0,60,1468.33,417.4,60,4.19,6.21,-8.5,1,0,46540.97,11,2,0,8.5,8,5,2023-04-21,2024-12-05,,0.281,0
CUST_005846,28,Delhi,residential,0,Premium,1299,200,yearly,0,4,621.0,148.9,41,-19.29,-38.22,-8.33,0,1,48695.52,5,2,0,12.6,2,3,2023-02-14,2024-12-15,2023-09-07,0.4045,1
CUST_005847,70,Ahmedabad,business,1,Ultra,1999,500,monthly,1,1,1488.07,352.7,37,16.02,19.65,-11.72,0,1,42885.48,0,2,1,4.3,6,4,2023-10-11,2024-12-13,,0.2425,0
CUST_005848,23,Lucknow,residential,0,Basic,499,50,monthly,1,60,47.74,40.6,44,-9.98,-8.63,-23.14,0,1,6735.36,1,1,0,2.8,5,5,2023-03-23,2024-12-27,,0.2041,0
CUST_005849,23,Chennai,residential,0,Basic,499,50,monthly,1,5,278.26,37.3,50,17.46,-24.09,-9.23,0,1,22969.46,12,2,1,2.5,10,3,2023-04-05,2024-12-16,,0.2236,0
CUST_005850,28,Kolkata,residential,0,Basic,499,50,monthly,1,18,141.83,39.6,44,4.72,1.07,-9.07,0,1,31523.33,0,1,0,9.7,8,4,2023-08-07,2024-12-29,,0.19,0
CUST_005851,37,Hyderabad,residential,0,Ultra,1999,500,monthly,1,8,1607.49,455.1,53,-16.34,-31.52,-40.87,0,1,20539.2,18,3,0,5.2,6,5,2023-04-03,2024-12-20,2023-10-17,0.5526,1
CUST_005852,29,Ahmedabad,business,1,Ultra,1999,500,monthly,1,18,1479.89,418.6,42,3.49,-16.68,-2.04,1,1,1877.56,4,2,0,12.3,7,3,2023-12-21,2024-12-31,,0.268,0
CUST_005853,42,Pune,residential,0,Basic,499,50,yearly,0,16,137.69,36.0,38,-2.46,-20.48,24.66,0,0,21961.44,0,1,0,0.1,8,5,2023-12-21,2024-12-25,,0.1992,0
CUST_005854,23,Hyderabad,residential,0,Basic,499,50,yearly,0,22,196.38,44.0,41,-16.55,-20.3,-26.45,0,1,38485.58,0,0,0,2.3,7,5,2023-10-21,2024-12-20,,0.2264,0
CUST_005855,18,Mumbai,residential,0,Premium,1299,200,yearly,0,1,585.05,162.5,54,-18.01,-23.76,8.21,0,2,3218.76,21,1,0,1.0,8,3,2023-07-25,2024-12-08,2024-02-16,0.4981,1
CUST_005856,18,Bangalore,business,1,Ultra,1999,500,monthly,1,32,1520.09,355.1,33,10.32,-7.61,-29.66,0,0,4806.5,1,2,0,2.3,6,3,2023-12-02,2024-12-12,,0.1713,0
CUST_005857,18,Lucknow,residential,0,Ultra,1999,500,yearly,0,11,1483.55,440.2,44,16.12,13.91,-6.72,1,0,27890.92,11,1,0,4.1,6,3,2023-04-06,2024-12-19,,0.3028,0
CUST_005858,28,Jaipur,residential,0,Standard,799,100,monthly,1,13,276.1,92.1,42,-17.65,-23.78,-24.85,0,0,17929.44,8,1,0,7.6,5,3,2023-09-19,2024-12-24,,0.2918,0
CUST_005859,31,Jaipur,residential,0,Premium,1299,200,monthly,1,9,676.82,177.3,46,-0.36,-16.57,-39.05,0,0,27818.11,3,3,0,3.4,8,4,2023-02-10,2024-12-25,,0.336,0
CUST_005860,27,Hyderabad,residential,0,Ultra,1999,500,monthly,1,60,1439.68,472.3,44,-24.14,-23.62,-13.4,2,1,21989.7,16,0,0,0.9,6,3,2023-06-25,2024-12-02,2024-05-09,0.4432,1
CUST_005861,49,Bangalore,residential,0,Standard,799,100,yearly,0,29,274.48,73.9,48,10.58,14.21,-1.47,1,0,12244.59,5,2,1,1.7,3,4,2023-06-18,2024-12-10,,0.2577,0
CUST_005862,49,Pune,residential,0,Premium,1299,200,monthly,1,6,691.3,168.2,51,-0.83,-10.66,-2.65,0,0,32573.89,0,2,0,7.7,4,5,2023-03-04,2024-12-17,,0.2294,0
CUST_005863,30,Hyderabad,residential,0,Standard,799,100,monthly,1,27,283.53,72.3,52,-21.95,4.87,-26.63,0,0,47386.05,1,4,0,6.6,9,1,2023-04-19,2024-12-18,,0.3295,0
CUST_005864,18,Mumbai,residential,0,Standard,799,100,monthly,1,10,226.44,94.4,37,-8.74,-11.49,-25.87,0,2,29954.8,8,2,0,3.4,6,4,2023-03-21,2024-12-30,,0.3353,0
CUST_005865,28,Delhi,residential,0,Business,2999,1000,monthly,1,36,2000.0,753.8,44,-10.17,26.8,10.18,0,0,34140.25,3,1,1,4.6,9,5,2023-09-08,2024-12-21,,0.1298,0
CUST_005866,27,Hyderabad,business,1,Business,2999,1000,monthly,1,1,2000.0,935.5,35,-14.88,-6.4,-29.71,0,0,19376.88,16,0,0,8.2,9,2,2023-09-21,2024-12-21,,0.2743,0
CUST_005867,27,Jaipur,residential,0,Standard,799,100,monthly,1,7,322.48,81.5,52,12.29,19.31,-0.5,0,0,39640.21,6,2,0,12.5,8,3,2023-02-05,2024-12-29,,0.1566,0
CUST_005868,26,Chennai,residential,0,Basic,499,50,yearly,0,10,153.28,44.9,52,-14.62,15.07,-37.02,1,0,2946.33,14,1,0,2.1,2,4,2023-10-05,2024-12-24,2023-11-06,0.4761,1
CUST_005869,27,Jaipur,residential,0,Premium,1299,200,yearly,0,24,544.74,187.7,43,23.19,-9.85,-21.91,0,1,20663.61,6,0,1,3.4,7,3,2023-08-20,2024-12-07,,0.1997,0
CUST_005870,30,Bangalore,residential,0,Standard,799,100,yearly,0,3,311.94,75.8,46,10.94,-16.82,-64.35,0,1,36005.87,6,1,1,0.9,5,3,2023-10-04,2024-12-23,,0.3121,0
CUST_005871,27,Mumbai,residential,0,Basic,499,50,monthly,1,6,213.35,45.2,48,-6.94,-11.96,-0.77,1,0,4650.94,2,0,1,3.1,8,5,2023-04-16,2024-12-19,,0.2588,0
CUST_005872,37,Pune,residential,0,Standard,799,100,monthly,1,23,274.94,92.2,46,30.0,-9.53,-13.95,1,0,46346.0,1,1,1,0.4,3,5,2023-04-25,2024-12-02,,0.2499,0
CUST_005873,39,Lucknow,business,1,Premium,1299,200,monthly,1,1,555.71,167.6,52,-7.49,24.92,-20.89,0,2,43501.62,0,0,1,0.6,9,5,2023-05-18,2024-12-08,2023-12-13,0.4029,1
CUST_005874,24,Kolkata,residential,0,Basic,499,50,yearly,0,4,141.33,43.4,47,-22.79,16.92,22.66,0,2,37616.42,0,3,0,8.7,7,3,2023-04-08,2024-12-31,2023-11-11,0.4334,1
CUST_005875,50,Chennai,residential,0,Premium,1299,200,monthly,1,25,589.54,162.2,42,12.93,4.95,-27.63,0,0,12218.44,11,1,0,4.6,9,3,2023-11-29,2024-12-11,,0.1311,0
CUST_005876,23,Lucknow,residential,0,Basic,499,50,monthly,1,37,133.94,40.3,41,-14.89,-13.62,13.77,1,2,4368.2,9,2,3,3.6,5,1,2023-12-17,2024-12-04,2024-07-18,0.4984,1
CUST_005877,18,Hyderabad,residential,0,Ultra,1999,500,monthly,1,23,1561.76,369.9,50,16.74,-19.85,-0.0,0,0,22343.07,0,1,0,0.9,6,4,2023-07-09,2024-12-26,,0.0954,0
CUST_005878,39,Chennai,residential,0,Business,2999,1000,monthly,1,13,2000.0,872.2,44,-22.79,-32.15,30.26,0,0,19093.21,1,1,0,1.3,5,3,2023-02-12,2024-12-14,,0.3264,0
CUST_005879,25,Bangalore,residential,0,Premium,1299,200,monthly,1,1,682.87,148.3,56,-14.73,-9.97,33.48,0,1,4342.7,9,0,0,2.5,6,3,2023-04-07,2024-12-27,2024-03-25,0.4397,1
CUST_005880,38,Mumbai,residential,0,Standard,799,100,yearly,0,31,311.35,74.5,51,-10.06,-14.5,-22.96,0,0,29072.01,0,2,2,0.3,4,5,2023-01-14,2024-12-04,,0.3609,0
CUST_005881,18,Pune,business,1,Standard,799,100,monthly,1,2,318.04,82.6,45,6.57,22.27,11.3,0,0,48272.09,2,2,0,5.5,9,5,2023-09-08,2024-12-28,,0.3168,0
CUST_005882,51,Lucknow,residential,0,Premium,1299,200,monthly,1,8,708.98,162.9,43,-9.23,7.0,50.0,0,0,35628.4,1,0,0,3.8,5,5,2023-05-23,2024-12-23,,0.292,0
CUST_005883,43,Hyderabad,residential,0,Business,2999,1000,monthly,1,1,2000.0,862.4,47,-10.13,-3.85,7.04,1,1,44466.55,10,1,1,14.9,5,4,2023-02-15,2024-12-17,2023-06-28,0.425,1
CUST_005884,18,Mumbai,business,1,Basic,499,50,monthly,1,22,137.23,41.5,43,7.92,13.34,-14.96,0,1,2645.44,4,0,0,9.1,6,5,2023-03-03,2024-12-13,,0.0818,0
CUST_005885,18,Hyderabad,residential,0,Standard,799,100,monthly,1,12,252.92,77.9,47,15.62,22.54,-46.25,0,1,12130.2,10,0,0,24.8,8,3,2023-05-07,2024-12-24,,0.188,0
CUST_005886,55,Pune,business,1,Standard,799,100,yearly,0,42,257.28,71.4,48,-6.42,-6.3,-56.6,0,0,37398.7,2,0,1,0.1,7,4,2023-10-13,2024-12-10,,0.1764,0
CUST_005887,26,Lucknow,residential,0,Standard,799,100,monthly,1,2,279.15,84.7,46,-16.94,-6.45,-45.05,0,0,35858.82,8,2,0,1.2,5,5,2023-10-21,2024-12-30,2023-12-28,0.4194,1
CUST_005888,24,Hyderabad,residential,0,Standard,799,100,monthly,1,30,287.51,82.2,53,19.8,-30.77,50.0,0,2,6110.46,4,2,0,2.7,7,2,2023-08-16,2024-12-07,,0.1619,0
CUST_005889,18,Mumbai,residential,0,Business,2999,1000,monthly,1,12,2000.0,720.2,53,-4.2,24.99,-6.23,0,1,49013.74,13,1,0,21.8,1,4,2023-06-16,2024-12-17,2024-05-08,0.4012,1
CUST_005890,30,Hyderabad,residential,0,Standard,799,100,monthly,1,8,299.19,87.5,45,4.28,16.27,-0.6,1,0,17052.1,23,2,2,6.0,7,5,2023-09-14,2024-12-06,2023-10-30,0.4784,1
CUST_005891,32,Lucknow,residential,0,Standard,799,100,yearly,0,18,163.6,76.4,50,-9.08,-14.08,-21.61,0,0,16395.38,0,3,0,3.8,5,1,2023-12-30,2024-12-09,,0.3337,0
CUST_005892,43,Mumbai,residential,0,Business,2999,1000,yearly,0,28,2000.0,708.6,55,-7.77,16.28,6.91,0,0,28829.25,0,0,0,1.7,4,4,2023-10-05,2024-12-15,,0.2307,0
CUST_005893,18,Bangalore,residential,0,Standard,799,100,yearly,0,10,205.59,70.3,51,-9.08,-50.05,-8.85,0,1,43307.91,16,0,0,6.1,6,4,2023-01-14,2024-12-24,,0.3224,0
CUST_005894,18,Delhi,business,1,Ultra,1999,500,monthly,1,4,1509.23,417.5,44,10.51,-12.58,-34.97,1,0,25058.63,2,1,0,3.3,5,4,2023-09-29,2024-12-02,,0.2159,0
CUST_005895,40,Mumbai,residential,0,Basic,499,50,monthly,1,44,157.28,46.6,45,15.84,-1.94,-51.8,0,0,32295.79,10,1,0,5.6,5,1,2023-01-11,2024-12-09,,0.1393,0
CUST_005896,47,Chennai,residential,0,Business,2999,1000,yearly,0,6,2000.0,911.9,38,-9.7,3.04,-60.06,0,1,44902.68,0,0,0,7.3,8,5,2023-03-07,2024-12-18,,0.258,0
CUST_005897,18,Delhi,residential,0,Basic,499,50,monthly,1,60,156.84,36.3,39,-7.87,15.41,-19.32,0,0,6425.54,3,1,1,0.6,7,5,2023-09-14,2024-12-24,,0.1968,0
CUST_005898,47,Hyderabad,business,1,Business,2999,1000,yearly,0,26,2000.0,779.6,48,16.45,-20.18,-17.12,1,0,36085.42,5,0,0,5.0,7,4,2023-08-20,2024-12-18,,0.2708,0
CUST_005899,35,Lucknow,residential,0,Basic,499,50,yearly,0,20,165.76,38.9,43,26.48,8.28,8.36,0,1,49760.99,0,1,1,0.9,7,3,2023-10-04,2024-12-07,,0.185,0
CUST_005900,48,Mumbai,business,1,Standard,799,100,monthly,1,1,273.64,91.3,51,6.56,13.04,29.6,0,0,23568.6,0,2,1,2.1,3,3,2023-10-29,2024-12-29,,0.3248,0
CUST_005901,34,Lucknow,residential,0,Standard,799,100,monthly,1,10,274.39,90.0,52,3.22,-7.71,-30.53,0,0,45644.18,4,2,0,11.8,3,5,2023-05-12,2024-12-27,,0.3548,0
CUST_005902,18,Mumbai,residential,0,Standard,799,100,monthly,1,12,310.7,94.1,48,26.91,-12.25,-20.07,0,0,6882.48,10,0,0,1.2,6,4,2023-03-31,2024-12-07,,0.1734,0
CUST_005903,33,Lucknow,residential,0,Standard,799,100,monthly,1,8,285.33,83.0,42,1.72,-27.47,40.08,0,0,30468.61,0,4,0,11.4,4,3,2023-05-21,2024-12-25,2023-06-22,0.388,1
CUST_005904,47,Chennai,residential,0,Business,2999,1000,monthly,1,2,2000.0,703.5,55,1.75,-14.89,29.3,1,0,37670.3,0,1,0,3.4,1,2,2023-02-21,2024-12-14,,0.3613,0
CUST_005905,24,Kolkata,residential,0,Standard,799,100,monthly,1,8,255.93,92.6,43,-8.99,-43.06,-52.56,0,0,49371.12,6,3,0,3.0,6,4,2023-06-22,2024-12-04,,0.3459,0
CUST_005906,30,Delhi,residential,0,Premium,1299,200,monthly,1,1,647.6,141.8,51,8.52,-7.14,34.82,0,1,40579.3,4,2,0,10.6,9,3,2023-01-24,2024-12-29,,0.1655,0
CUST_005907,32,Delhi,residential,0,Basic,499,50,monthly,1,6,173.51,45.4,35,-11.31,-1.04,-26.43,1,0,8495.29,18,4,2,0.6,2,4,2023-05-04,2024-12-17,2023-07-21,0.7527,1
CUST_005908,18,Mumbai,business,1,Ultra,1999,500,monthly,1,1,1501.28,414.8,45,-8.29,-8.96,-16.19,0,0,35360.86,4,1,2,0.6,4,3,2023-01-16,2024-12-10,2023-09-26,0.3903,1
CUST_005909,55,Hyderabad,residential,0,Premium,1299,200,yearly,0,25,522.99,188.3,53,-6.05,-11.75,8.96,0,0,3420.47,19,3,1,10.9,5,4,2023-11-04,2024-12-30,2024-01-22,0.3998,1
